ID,weiboID,commentUID,content,commentTime
734,1, -春日之雪-,外蒙、库页岛、琉球、海参崴、唐努乌梁海、江东六十四屯、图们江、孔社令-二连北、伯力、阿尔泰山脊东、察汗鄂博、汗腾格里山地区、帕米尔地区、阿里南、喜马拉雅山南麓、江心坡地区、南坎地区、白龙尾岛、薪岛、长白天池东，这些也都是中国的 ,8月18日 08:59 
735,1, 怀恋物究制,中国一点都不能少 ,8月18日 07:08 
736,1, 爱的徽张,这才是中国 ,8月18日 07:00 
737,1, 思言馅绑充,中国一点都不能少 ,8月18日 06:37 
738,1, 猫眼里的雨人,电影挺好看 ,8月18日 03:36 
739,3, 我的巴掌适合你的脸-,这跟我单方面宣布和胡歌结婚有什么区别 ,7月12日 21:37 
740,3, 耳背董小姐,一点点都不能少，他说离他近就是他的了。那我去买个头等舱挨着你，咱俩还能结婚不成。虽然我想和你结婚，但是立场不能变！！！ ,7月12日 21:38 
741,3, 栗子建国-,老胡同志好～ ,7月12日 21:36 
742,3, 嘿_我是奶油味的美少女啊,紧张兮兮的打开电视机，查看南海投票结果……发现中央一台在放熊出没，二台在放英国退出欧盟的严重后果，三台在放黄金一百秒，四台在放长城内外，五台在放国际女排大奖赛，六台在放既然青春留不住，七台在放美丽人生，八台在放花千骨，九台在放天路故事……好尴尬啊  ,7月12日 21:37 
743,3, 琅琊_Hugh,终于等到你#胡歌#??//@胡歌:“有国才有家” 一点不少！ 寸土不让！ ,7月12日 21:36 
744,3, Mr_袁生,多年后，我用手指指着中国地图上曾经叫菲律宾，现在叫中国菲律宾省的地方，对着儿子说,7月12日 21:36 
745,3, 芷箩,老胡终于出来啦有国才有家 ,7月12日 21:37 
746,3, 半惋請愁,中国土地虽多，但没有一块是多余的。犯我国者，虽远必诛... ,7月12日 21:37 
747,3, 阿叔w,有你这样的偶像骄傲 ,7月12日 21:37 
748,3, 阿西巴ba,关于南海 看我第一条微博 你会回来赞的 ,7月12日 21:36 
749,3, 郭春燕,“金鹰奖”观众喜爱的男演员“胡歌编号31”每个手机号只能投一次.可借用亲戚朋友手机号多投！O网页链接 ,今天 10:27 
750,3, 给你一生的荣耀,我们同一个民族都是华夏子孙应该爱国???让我们的心在一起凝聚国民力量//@胡歌:“有国才有家” 一点不少！ 寸土不让！中国共产党万岁中国万万岁！ ,今天 08:18 
751,3, 晚林溪,家国天下………这是我的苏哥哥吗 ,8月18日 21:51 
752,3, 恋爱脑与茶叶蛋,我单方面宣布，我和胡先生结婚了 //@胡歌:“有国才有家” 一点不少！ 寸土不让！ ,8月18日 19:48 
753,3, 是昀哥哥啊,嗯！ ,8月18日 19:21 
754,3, 郭春燕,@郭春燕,8月18日 09:33 
755,3, 小南斯M,借此热门:王宝强13年和15年发生两次车祸都没死， 15年是他弟妹死了， 两次车祸老婆和经纪人都不在车上????除了宝宝的经纪人知道宝宝的工作安排谁还知道宝宝要是当时出事了你也不用离婚分财产了直接他妈继承遗产了 严重怀疑是蓄意谋杀同意的右上角 ,8月17日 21:17 
